IDHASH,MIN_CALIF_ADMIS,MAX_CALIF_ADMIS,PROM_CALIF_ADMIS,CANT_ADMIS
014F44257FA0CAB8E4D921F25AC90FECC3373B25428F3C5482E549D29FE45B824DC1D7F483457A4FBD8A358F20C6C307AF5C4B4CE5C927861C23E8641C58829F,4.487,7.245,6.351,6
014F7B81D0768E709FBC0CFED0F6BDFAF8FCD1AEFFA7D80734C0FAB8FB750EF993EC5872463928F72F0F3C269609F150A6952E9788E483F9EE5F4CC5EAF65D04,9.852,11.235,10.356666666666667,3
0152A96DBAB9190524C3AEB492E24C5ECBE7951449DB012CA48043750380A90107F61F8DCB8D10D84D472FA06BD0D45E815326E20A017EFA1F41680486A07838,4.913,9.703,7.308,2
0152B184A641B79B28A45A654384E1E37C65B920A8C309A4EC16F181AF8FE81086F100501D8995B69284302FC0EA99CFB546B398921AECE64808DE5F447EFDD1,7.54,7.54,7.54,1
0153A08E03F5EE4A5F2354B4D4605362464A88EF4A1AE83893BF5FCB7803D4AA3CF78CDEBB16DCE815BB803835DAECAC6CC74EF7E766BE1FB14C4144447B5078,2.536,3.224,2.88,2
015C2117794750270B8F76905979D842D2560AED1C6ACA9E762341D1F7D7EC7B17813BA97B1EEF74F73C61DF9D35E35623142F3053E66DDBF11171E90D58ED89,6.919,6.919,6.919,1
016320CF50F05A2D1F9EFCA2A11EE95B5F903E76D9134902BE5E759BD1B7C825BA9EE704FB4E2A62A5878124B47A6BE8F7D5E33D4D5B70B5BE6C1A54817C48DA,3.51,12.657,8.0835,2
01642EE51D4842E3E790DD17223E2FE2FF81F70857D744AB1C611F7DE0F8262E4D752D937FBCBF5248F5C661C1C4ADE43580BB6661529C9254A0D4794AB84D28,1.5,1.5,1.5,1
016A52DE3DA636A3F5F470C8B6366DDD87D00F3ABA2DA56ACE4645D2D00BD0CA358F39CE0C7CD0A87619B6CA3DC9A0002263D30C0CAF865B7B86DB738486A1BC,4.217,4.217,4.217,1
016B29EBF671E1C0AF289E6696C500D6B63A8E0AC489B751984044E008F5666173B63F774E264DA104BFF488C64C8F79806E0CB2E87B3617FA8905B479708803,9.46,9.46,9.46,1
016C0B0F3999E2BA0C0535511D061E0BC6EFDFBE10EA583F644AB2F34602CA91EA864C8A48E367690DBECD7DE59A9B397802FAB095C065CF656F0447286D9B73,4.372,4.372,4.372,1
016FFAC6E2D0D47A0099CFE380C1129FFFB675DA782FABA31AB95B71470112E5ECE1028C00A7B0F8FCA3A7C55D43BC398C867B25EC99CA4429DDA6D8F839CFCA,8.035,8.035,8.035,1
0174B819EA91B9D85906323A6FDD5E80E7D03FD68BDAB4650B465986CB880ABAF1BBCBED46CABB8BB7B8E752269938F9F2759DC68F573EA27C1C06D8A6AF18CE,3.46,3.46,3.46,1
0183E2004392F967302792D4DFDEDD605E71A0428932C6CA451DB00C0A1CF25ED697FE46B488AF306974EC8FC7EEBD351C04AD7DE31E5B2DE322D660C059928A,15.746,15.746,15.746,1
0186DB7B994A77862A0C306C2E9909A379A30D3AA09AB88CB793CB545F15881BFC3E44457FE94F5F3F51A319D498B88DF59C1EAEF8EAC58FB052F11DE01D5017,3.366,3.366,3.366,1
018C812676EB356A98E8EE2DA0EF199AFE1C53A2C8EB6E3400A921071A0DA335D0E6533199EC8ADBD63F4D8B05CD2B27CBD18FA3BAB1A433F1C82454E8C60167,7.557,7.557,7.557,1
019122A77EA2898F493CC8F51155414E4E7CB7F6E42868F34E54AE21203C911BD2772ED0C3B53264FDE7C1262C9A6FAA98E4BAE36CA99B5FEE35E26A395A7103,4.65,4.65,4.65,1
01987B7DD3B4CD73418BD48B88B6E5F486BA00DBBBCFAC13E04BE1FEA90579E8BBB4D8C683BEE44E62FEB8F117F7DF85027656938EC11D3C8F4AC00E1F0CD2BB,7.33,11.269,9.2995,2
0199A28BF20505111BC423D1A5223EA889D54A05ADD819D14D91EB11459525EBE4E97982FBF1E7BB716A60C5BC2834D57558D1E246A222A192F71A948EB5617A,5.953,5.953,5.953,1
019ED87EC2F628DE80420C65C7DFD636F18359C193E6D0C39C90D6DE9414D01663AD2DE95A8A7F91A3D86B38A82A1C79632BB89A535D00C3C3DE2B4C85176512,0.76,0.76,0.76,1
01A0233082B9125B5BD86AD816262BC249810E73F6089D048E68E06D3C831B2EA7CD53D26A5C0CC34660EC5D5ACCFFCA21E0534C63CD935C0E7571C6723FF584,13.469,13.469,13.469,1
01A27FFC29AE82841C163FCC4B160AC6EAF418E586E0C990DC7C71B0105841318D2D64EBD3CC8CE5A3F0DFE32C633AF5B561A98EEFC05922347DEF6FE3AD3E0B,16.122,16.122,16.122,1
01A2883FDAE8B35FCDDC3BF6C2F436695057ECD9CF3D3EB3B3A036E10D4BF45BB825D7AF1E5D02B45B0E7032053EB944290DE3B46BE5E48FF28D8DEB9BD65920,5.421,5.421,5.421,1
01A3ACC5A8FB18C16287FCE443E17187036FF24A1BB53741E66FEA2BB1F563C9A9FD0AAFFC6DFAFD696208F3E692B2B5E96819B49A1E73CC40D8314DABADEDEA,3.321,5.211,4.266,2
01A4D76135CE32AA5A9300B099722F69CECF9A836261EBD068AD4FEE4CA39B50CC7DE6BA0F219B57460C4FDFB15674476F4B08FF8A770510DAF02BE0769419DC,5.584,12.262,8.60575,4
01A54BDABBC176CE08999C5A45683BF94164D502C51FB5C5763E40DCCEDA8413060D816B0255EDBB8B2A2A978AEE69CF331029FCFC1F49035742E91828E8A069,5.76,5.76,5.76,1
01AA3A06F4BCB9A06B309916B9227B7CA4555F76AE5103330555816163EF0DA2179524B65C7E9966A6D40DAEB5FA0F41DE9BE06C389B50E57E5A4ED072D2D225,2.9,2.9,2.9,1
01ACD380DA7D160905E4B61528366D902A0F4E79320414078BBCC792A46D4795A2381ECA31F67117A66706827A76B39569035359CD5DEB0D2B7849419349A34D,2.59,5.019,3.435,3
01AD1AC9C3269E4A7181B9D46713AE40EAFC32115D3256D0A8CFA2BC95524D711C1D3C6498910AD059364294B152909E891F2792CDBCB9C3C1A7CE33BD6A54AB,6.164,8.636,7.3999999999999995,2
01AE3CC290A6100AAADFC12F1F864C281125725446332857AB484AED052BFE5D8B9C75ED62C54C8B4EBED9E4B16A6503AC89A8487FBF6B5292ABAA8B9956ECC2,1.6,1.6,1.6,1
01B1C41B09F04C507A1F5290EEE4FFE637B9EC629F577C85D912448278AD65BA626F1A5BA20EB65B1DE32BE8EBDE8EC940C2B6B4FFB21C33A1F23174A3447A35,3.23,4.92,4.075,2
01B35165C29B24C40EF6FE23352175889159AE3611785B8207C9ECBE7F038DF122722225750ACB074DFD4C48AAB5CCD10F0A39FE42FF7B56A72B8FBE856695AC,2.309,2.309,2.309,1
01B49F67FDD53887F24050ADF447DE91B5D4B1994B3A328208D0F847703F1AE2C0E1EFBF21CD0F7453E4F5BFB9A99285985ABF68511CEB929123DC158EE04880,10.513,12.332,11.4225,2
01B5193F1C04F1804962429FEEBF01A55EA6BFF8D34140636CF18FA8823623183B2A12ABB67F7CEB24F49051D18E2987BC3A1CB6F57CD2076533496863BF5296,3.672,3.672,3.672,1
01B527524F46F8A3A00DE90EECCA566916B39BF534F2E342B168B6454A082702EA693357E98A31C3D572B4A37F7180E41B7727626D00C04EEA6D0F57871A711D,6.586,6.586,6.586,1
01B5D9A1DE06FDDBF19DCB745ACBEED6CEBAEEAC6E72C6B84FAA4F2B4E0047010CF3084AA34ADB78532C0A85C3B281023CF08F1935EFE8F4A6B551112DFC8FFD,4.85,10.749,7.195,5
01B61259E7B476BC0F6A24F34906B8FF62B68098AE9B9CE36728BF77E991B5C77B92A264C25BD693246DB1A4E8181A8102BB8384B41D0142D8A72A1679B43113,11.69,12.445,12.067499999999999,2
01B62EDAF857159D95C5AEABC928F9B61081F526A0ED84EF155DF1D8082CAB81605B3220172A1CADC2D4159AF8836DBDA34031D4F227D85B58694A80B5CD53AE,4.576,4.576,4.576,1
01BA1C2E1F1923468C33190A86F182308C001F1AFB15279C1B56425B362F89A5551E9B8D312534A8086964A4CB0E732EBAA528F8B8D8E10372EC0E0B08D97893,4.379,10.209,6.8182,5
01BCF63766E0BC21C121E0A1CC1D6898318EFDB646BDFE6D4A6893B291C017824BD88BFD318B3BDBCB05690C1AE6A6C3D7AC6F852C87EE050F379BD6A07D29F5,12.197,12.197,12.197,1
01C036881B7EF5AE5A29926E344A10C4E9DA9DCFD3AD7385B5F88EDB898823A69503567B75FB23B883C97B72E30FA47C21BB377D8D5E3CED3B7723B669975CC0,4.963,4.963,4.963,1
01C11D552ED9455C3B1F0FFEFAC0277B3FC026A0AFD444E2E94EA8BE79405ED156A0165652F9060DDD548C67F12AD9EF6FD4D56AE686F4B47F93CBE1E39DD999,4.8,4.96,4.88,2
01C289D51AF9FA2C0AB4481DBF2B5F4B5C5C3FCF15DE1A6351146C2416D99157F4E85FA3DE683BE10CB077AA4EF5D9AAE635FEE8772C9F17C35F71EB20AF183F,5.508,5.508,5.508,1
01C58F7DDBD54BDC1E4614A7BB0527F73E1B13387854F1F4C5200BFF20A92B3402BAC8818608791565C5BB20A1D14C7BE09B0EEED397DA3BCA3FEB43525156FD,8.276,11.236,9.4515,4
01C62BB390010A52BCC25B4CC4C89AC513D2AF76EA4C5EDD973DF7E40849DEFB92CA69576A0D42A6F5223F8BF3406D940329F09F3EF0F303D8C1766E185B2954,7.226,7.226,7.226,1
01C86BE6FED25446C6CE151F6979ED0BAEE00DA63ED7F0B9DB7D09F3881BABFCB9CBC7056B0268A74F5D7A210F4093F1F47DA8A445BD5DADA64255F946E56B87,12.93,12.93,12.93,1
01C8AC18A080EFB0620CD008FA6EDE2D4E2FB05F7BCC4849A5EC0ACA73C5D1351156B304FB9EF25389E82ED1FD9F44FB800C145FA8620CA3CB5AD905FD75F1FB,4.605,4.605,4.605,1
01CA9F29EFD789E0CF033FA58398C6C868389A636C64C782317903D58060A3BE920800221B3BBEFBCF75657471DD7294A798C600A276BDC0C4D0D39B1B308818,5.44,5.44,5.44,1
01CD20750354ED75252029CF42568AB26A97B727975D746D6BA315FEE8EC7D4FACB34BD33BFA9415CF61B65502EF8F259FA193E57DD9E87EC26AE631F0893722,8.677,8.677,8.677,1
01CDF68B3D0147651023F100658BB7C139EDC7BB107C8D2DC6D50DCA9BCAC91C0E904278E200AE044DFE76BC9E0B164C9282AAEE19C0CDB18E86CEDA1CC7859E,7.563,7.563,7.563,1
01CF6CA867AC49DD58F64272921BD38AD07DCD44C84B4930B8ABCBE87355DC4B4CADE0F5952BF40D7CFDA81C80A3D8EA84D7CC3A4EEAA11B743AE10A26F3F390,0.0,7.487,4.297,3
01D4F867B190387D9668CAFC62263626B87E775083FD29E54CB270388F7E07CA851901BF34BDA2F164EDA78C39FC18A459555D5C0DD759D7873B48AEBAD64598,7.02,7.02,7.02,1
01D7EF8E899D1FD6EC58C63415CA19AC94B474B3ED63D4FF78C1FEE5DF409CFCD05A33D97F9E5AF93524F61DA3CDFF379CA656018AF110573B8F6AE38025CF4D,7.013,13.57,10.31925,4
01DF7A0B47E46E8E76E44CE5308A7E0A46F8D37751B5189CE65E0343B8BA98FD1BC20A05594DAC775F1E8077B840BC8795E2DE94AAD20FB1A16FFABDD07F3427,4.473,4.473,4.473,1
01E0348F82D58E89CC9F284B410F6F205556D53C45924CFD455C183F0E48F3D24F6BFA07A78B3D7CDE0B234024CEC0753CA881F6D572CB7639A67130DA8C4871,2.49,2.49,2.49,1
01E075E8E8C8202C3B6C381F17B0A728D2EE72F2476F5D2AE94EF39D0879F0FBBA50EECC0E9E75008AEAB1F681B83BCC2253987D310423F4371A6D38AE79E08D,7.683,13.709,10.344,4
01E0D280C54FA694BAC075A172AB1049E33ADCB59BE4D8CA87C7C1FB7F03EAAD72C78D0E637BDC1B0279119A3E1B1AED9BEA97DFC390E2D17BFED7E8FAA9119B,0.0,0.0,0.0,1
01E182060B34340098DA359A324F2FD78B2CE46C893AB8ACBEDDD5159EFDF41CDDA830EB7910F6976F47D6EE5131039A315627FC35874B72FB2FC0C6C712AF85,3.121,3.121,3.121,1
01E245E59EA2092E710833E639F4D9BC9489A9A452B6F87B2DB9CB9C9947F8A13146F900D27594D897466B3B15058A0406A7D39543E7EEF81544B01FBFAECDBB,3.256,3.256,3.256,1
01E264C161B02D1F47D7CA1703F5205FAB36CA648EDC42F41A7F4CB0311D0F61CCDEC122485D9292216B071D67DAB244778A92AA75F379840861D147ACD5559C,7.16,9.59,8.73225,4
01E301281380D2DA6D7ABAA3056F47494EDBD4F9DF9091AD76710B6BF6FCA34046EC4656B39E3BA29DA7E24313B88C4DBB044BF44DAF12A44F677197C5523486,5.62,5.62,5.62,1
01EC25E160CAE1BDF17CE21618658028941459117EAA5843A3FF216FF8345770BC41A793A3C3D7688896D62E684D3D991B973D606D637E0FC108299F6491C96F,6.527,8.859,7.527333333333334,3
01EC384CD8CA59A89E1ABC2A763293DCE0B11A636CDFFB2FD934037E7DB923E4BE5F99C4ED5D93CC58B8013C5B9276E8DD9C34DDF2F45A7332775DEEE0FF76E9,16.708,16.708,16.708,1
01EE09618952586A1BB57DC7CE7B8C324F14FE43F8E3685EDB74503DFFA5F9C791B27B916128BBE90119DBEC5B79229D71C6A8DF548BBF4A57348810CDC9976C,7.698,11.42,9.559000000000001,2
01FA54293D28ED0DB025DE74C832E783DA6E3119D174C3840FC42D831F702AC3C0F58363535490E11F8705BCC4D30BB354F59AF2B27992DC531002B88340C41F,2.13,3.678,2.904,2
01FF4215693BEA035EF662A4CC6BF6AD9672FB5F40C4E55EC8D78F59DB6D6C8B90B8D39F630D44C4DB257584347A314081D7867E1B40AEE6345157520376591E,8.17,13.495,11.715,4
02001CDB46EF5AE86B725DEF938E2DF4568D65C46CC6E7DB4039001BB22A756AA6B69D033B376071D746C4EAE263CE6E2DDD65E807C4A10E2995B159302749E4,3.61,3.61,3.61,1
0210A99DD5F8256512A1764D9D8AC550A10F53901732E4CB07FBA3820EE84C231131B43A8E72AE36EFDD289B22098625D670CBF6FCD632D1EB76BD90254A5614,10.233,10.233,10.233,1
0210CF09FA50341E6DF45AA1FBF60F9D5E8C78A53225D5815D2550389E043408E45452FB98C7A1946130AEB0DBAF1804235ACE11E67C0E3212B83215ADB2C943,3.911,3.911,3.911,1
02128604F554C4A62620231CFCE4D88D09E9B6B09FB6AD6DDD4E34DBA4427570AE9DD587A622CAD477508E0423C637BE417649644ED07EFB89A11D01633F477A,7.456,7.456,7.456,1
02192C84BBBE26B7018A2A7DE4C2BED78B15440DC8E83A6F6E70F49E36C738FD4355843C6EC214ADB34925C55F5DDC670E35AF699600083DE474E168F66C0316,5.84,5.84,5.84,1
021B74CBDAF9B960EBD51BB5E4F61153E24F3791F25E1707207CE1AAB83BA086FD825A273E438C9B99FB9BF424901F573585C3422D29848777FD4D1ACDEE44E9,6.149,9.703,7.5873333333333335,3
021B9380C74C6D94C3F2261D446430D5CA681CD83995660DDE47B6E41AF17377992A83DE09C02DD1F65CA55952F7BD1F5410FAE3824A3D7FF386741A50A190F9,7.856,7.856,7.856,1
021D77B0C387189999131AF753DB04CE1AEA213A0ADE89B374B8537EE21C8E97EE17ECC99DECC47CDB73A531502EE577136D5562AB9987EEFB0C3C44519D0AFB,10.484,13.09,11.654666666666666,3
02220F64B5961FF567C3A2D6C978AE25CBA444DBEB3E7AC125A1E07AA3874AAE8C972826F02C784E21BAFE9FC3707F017367471E903583044D67BA2519F16227,3.59,3.59,3.59,1
0223E4E7F08C234A3E31BD9512761FA5A1E9DB8A59FCC36B238C1D470AA8C912A6D49484949E918F7D2943636C3E6B2E12EA64F39360A1D95ACFBBC0D9FE17AD,4.426,4.426,4.426,1
02313D653B78204A23F93AD7E69D095C6B0768C3009BF7DF5DE4A638EFC81E87C97044ABA062A97B12D26BBDB7B57E5D43708F8E157A05655C841C53184D254B,3.3,6.74,4.812,3
0231D4B7BDCEE0815425364407B3847A043E15B5DD2B880E3D6796F41CCBB95B4B04D6CEC8FC1BBD7642EDA45756F70D9FFF4BAF8BC7D98974002E7A615CDFB4,9.595,11.784,10.6895,2
0233D6975267767C14B686908CC1DDFA3B96D70402EA14E83C139E67306133B13A6C4567285B78F345875734B7E2722665B28C304320C36486B9C6A4D0ED254B,8.793,8.793,8.793,1
023649DA754D02AA4C5F641EDAD912E04F028BFDC0A12417387AD7608689BE1729AD7DDC226A3F91EC521E6CBF05B2CCDCA8908DF202C79D309502EF047576EF,2.241,2.241,2.241,1
02374E6F82F283149FA5EF2C7CA6FA5008476759DB9447A5EC31A4B3148081CF42EA7A1AC98C6EDC386FD6A54B73DC5C9C002C0571A27BE04374D981EDA116A0,8.526,8.526,8.526,1
023AF0E4C5570350AEAAC08E1D5D7978D9F049C756061D142D9664008B91A63C4D85D43C56953559441C7741A5572567E0A6F994CC55612F0E9AE9B189F086C6,4.609,13.37,9.449666666666666,3
023DA82237FEA25EE4D4E18CE2D7A8AD4C5BDED7646E19A074694CDACDCC38663A011F30BB13F180F92BDBEC875A1B8E47B65B7502E5D5C803BD65BD173D01CB,3.02,3.956,3.488,2
024936BD09AE38D13177FCBD7AFB6DF8682E03CE43BD75497DFC3FD6051755211B0859FE3D17E2E14514ADAF231796E6961C6F6415F530D6EB3CBD82081A61F6,4.698,4.698,4.698,1
024C67FDA8FD8D15DE865F710E3B40C89D4F1C3EEFD157920193206B799E8FCF1CF1D14FAD82B38A1B3C68075032FDDCBDFDD90CAEA8F1EC8E67EFE50BBF0B48,7.366,7.366,7.366,1
024F596CC4E4E60770207911832E1D5241A88B94F858D703D1232F7385E6649DDEDAB91DEBCFAD51886625EDC8E10377707EA607D64254380F965EA7EE3E52B7,7.599,7.75,7.6745,2
024F91BF3A49EF2386E3E2495B0E714CB2B00D65EB448A9F1C6C504FA799E62E590C0372C5DF2E3E8487B74189AA4DAA6A6DFA2400151BA57CC9AAC560B82BA6,3.139,4.466,3.892666666666667,3
02504DC50030029D71F70F6C7A0AEEE45D38802220D3FF04C7CECA6CAF9F6AE419EF951C2947F942D707CB421389C3DFDCE72F49D688AD9C76EC2B70856E26C8,4.87,5.437,5.1535,2
0250D76D17CFF9931B17171B73044E6FC5E1FF12A5CAE0EF238192958CCA615A61B17DB926116D6B7C60A6C062BE0400F46FE47530C5762235AF738A2CC0805E,7.598,12.922,10.386000000000001,3
0252B20D790F8258492328D939AFCD8C4BD26189B15BDEEFEBADC3DD9BE93B4034D616D42E77F5D442BDEA9CD2C07A792353B8FB8FA134BB9D1C1CBED477AA18,4.156,8.704,6.43,2
025DF9DE6656725E57CC3101C1D6D079BB61A10A280B0CC2C6131B5747D7ADAB1C44195B943A473C91771D8D1254E547844F32CD8D5B20AA067AC7BD88F9B3B5,9.293,9.293,9.293,1
025F4A527956CB95ABD4E6929B019A82BCAF98D8C7C9F0F79360792E06E577F91F5E40DDCD75DB9899C4E66F703C36BA46E4A97DC84EAA3D407951C0C226401A,9.697,9.697,9.697,1
025F66EBD492E5BE4798DA41B3832F356CF3E439FAE7B1BA03FC8E9D8149AC89FED4464579D171864BE791F1B224D36302946D6399664C46C503CE93E5C37593,5.323,5.323,5.323,1
0260FE974714D979E81322E7A8B50EE7A6481D943A9C6DD233B5816FF7A165F8806687879EA75227339DCD0825E1EDBA012814B1D28204DA7BA38A1F775E389B,7.55,11.683,9.6165,2
0269CC4A065A65CDB9DC41F6811F63A6D6C1835A005E5A48615A1FAE17708A36D75AAF65C71E745473D4915030A970338491F2775FDCBFE7CDE364F264CBA90D,7.25,7.25,7.25,1
026B0C0683C481AC5AAD4363EA1A43B03EDCE570DC820CDCED313FAB23707E89423AA7E183BB46132371FD8CD8BFF71B10A3A8EC1A5FDFB0CA483603DCFECAE8,3.851,3.851,3.851,1
026B41E83CE0AD7579C4CCAB236D32F90A00C1F6507A061C306B3DD989FF936BB56F211984E1CE5ADAD18248C0E3DA877A1139691859CE0507FC364F92EB3825,12.338,12.338,12.338,1
026CEC6F6716CD6C9611487ECA9A8B5BD1528EEC04A933E223903D83C9F66FFD1481BC9676A785FC4F538ECFC2018FEC35EE5C25906A8BEC8ECFD26C17BFD8A3,8.72,8.72,8.72,1
026D89D91326256659E5908518A15F3A4D7F6620C6F0F8B183EB0D298535B5C9E31D492B3E16004ED97F01F0EFF44D0C9D8769EB94F8A885D06DB56F2B44A3DA,3.65,3.65,3.65,1
026E2A5CD45B8E90D8D1C1CF27D67F6122726CB8C6D76A783B3CC4342815D9B572EE1132CB33400363F02F9658E711FA223DAFC1379AE7D23565902285A879DB,6.302,12.628,10.4785,4
026E90CE7B56D61116599F59C2CED6879EF174FD2E2B3D16133F0F329E6808AB4834F79350181D69271B3AD1D044DE94D8F7D7D5039354A37C0CBE80F2189EC4,6.606,6.606,6.606,1
0276DF2D8E7AEA3B96F56171A3A5C91A632E2E93A1A7AFFB4BD269C19F59E232FE9F53A94742B73C65AA11BE0B197785D17B2EC81EBD955A645503F1C565FE62,14.126,14.126,14.126,1
0278C3CB82F78B6973F7A64EC7472D6F288952B51AB3BB01985385A1E664BE9EFBA96F1BEEE7031D79008DBC0F4819F4CB501397A27F9F7C0CF9B2090B61BC16,9.52,14.723,12.121500000000001,2
0278D524E70686AE7527BE5B947835805C0C0D35B84FF77C5F2CF0836CF94EA7EED7B0293877D3F623C0437635DB618C3F42DD08DF5E682D9A69AED558F97290,5.903,5.903,5.903,1
027B19F7F82494F6F2FF146F2374414266A9E87F90644A97B7B5412948F0DE91CA23ED191A4687507E6947A45EC1995FB38E1F875DDC5194EBCD77459C9151D9,7.03,7.03,7.03,1
027B7FF90E228474D3341B8F2725933B938C8E7ACB7FDD082139C8C3418BA8FC960973ADCAAC3A0F7B0CFBB844328BD8F34560E01AB64625BD842076F8AE061F,6.8,10.467,8.6335,2
027E922C3DE64FFC9809EC74548BD3F625408D9CC7056EA77523076B4766751D101E5F21B38AA3544E6E54378F9AA3A0D43476A831D391721019B576F177BF99,0.0,0.0,0.0,1
0280428272F409C99DDCEE2391F9FFC60107375E5931F3F93995450BB623068BF240FA76A2025CF3881C53B4E249D3DA14EB92C20B20497147CC66C07F8945C5,0.924,4.752,2.6286666666666663,3
0281EA388359F8594678641CF4F252D33F98604EAA0C1B352EC4A4A30064F7956FB8D1C1EC410036AD71A4DA090CC185BFF989E4AF996D140ACE3B914DF369FF,4.22,4.22,4.22,1
02821A2FB32B9FCC2004CCD3F6307EFF5F91EEFB3874C61C11D0B2CD0B28A4B63F909D16A5B66FFB8BCECC0A968DEC50851423833C79BA6E3C8FA215D8199391,5.446,5.446,5.446,1
02873F3182573FA3948F6A6F14F38F67E9EE3F43E104E514C8D74081576D8105E30BC7EF53D765313D4E4C638BEFA08ABC2DAF07762928A469C5C868436F3EF6,5.593,5.593,5.593,1
028BFBF39D787EAC266D703C1469D0C275A6C282A78C9859FD1B399C8C59A33767553A7014F5303B33B088D3CA9C78DEEFE4725BFD32008BE00862299491FD7A,10.56,13.918,12.239,2
028DC501267AE904969CEB40668AE1A687838A274D1E34C8940F0A7002B4C3815F2C346B86E65560EA27D39FBF870AD6F9D4990710C9628BCB7AC480439B27F7,11.196,11.196,11.196,1
0293AF03B4D180C3623D2E84C7A9ABDA31766410408938DF08CA161CB5AF7962806C7F4A69E3F05FF638C14F0C315C49CAFEB18FDA2985E57932CA8CF986F31C,5.72,10.805,8.227666666666666,3
0295AC66570ABAA075C5EB3D29311A012BED6FEF738E93F46926E516DEB7807C9C6B3AD2C6035647E0D2390CEE694D6D1969DED8FA281A8FC76A1302D5C1FAAE,3.299,4.925,4.112,2
02A280327F4AB4B5E577BDBE2D30D721B582B844B8FA0ACED402B511603E713DB888D530AB09F268FA4FB2F43EBF1765746E1C49216BA4394BD3DBF39BF92190,5.828,5.828,5.828,1
02ABAEA6E7DA6207106FCCB68104F4CA2C6CE28EA75CA7DCC8B9C2635EB8F72FBB041E90177C2E1A9774F3A3D0A9AD315CA570343EA8DA89A65119739FDC6CE3,8.49,10.991,9.7405,2
02ADA83A74B04778E7328DC6F03CA6511518EAC0875088C60509177D0D1ED7D0B8D091451CECF077C3A266473A34C6F7F4F3E1251671E32985DE5076EEB1F488,9.763,10.466,10.1145,2
02ADEFC706FB70C2F076AB22AB6CDF573782A856BEA7EAB28152A749DC31896E60635342AE9101157107D716A798A7D419DD726B91C93A3677AA3DF8FD7503A7,3.377,5.68,4.528499999999999,2
02B15C3D8197BF18C1E95E813D49C6D030151E6428C8182D94EA792ED3707B02BDE6DF1ECD006F0FAAC6EF578D574084A42F66C6C8D3C1FC5A28CCF6FD1F18D4,11.538,11.538,11.538,1
02B19F0A9ECD3A2471BC9A42CB553BC6FF84A54F1C4878DD552F9166AF9CA870428F88FAA67A61551B35D11D6FF89C617151163DA30CD4E21312315D47F927BF,6.09,9.937,8.0135,2
02B59396A9BBECDC04E6E3D3E6CF156A254E27ABD8A6A80A16E857F0592BD59472B526C4CE2C34BD492D74AEA0367A96BA018D353D75AC725C462B56FD9B44C7,9.92,10.973,10.4465,2
02B766CE1EB1A58D84770A73B819A518E97563032792C4B7E5A1A0FB7BB2C7A4F94432E6B7CE7DD968C1104E962F35C3F8E5CF0C00FD28A7FC0F117663048602,2.48,4.169,3.3244999999999996,2
02B7B10F12FD354BEC1F945F8D1E01F366FAF81C726E2A07839864E0E153444249CE07AB12C38CA3CCD939FCD2DFE7D4AAFE14F2163D967895EB442230E008C4,4.4,4.4,4.4,1
02BBBBF468A15F803D8FFFCE3FB771A899C8CC110CD331DE63A4377FD063B33B3612428AF0C489B58A18C5F6A64720B190C3465A590EC96B7383FC024693D05A,6.098,8.57,7.334,2
02BBD35F8981E676EF5C8D6A85772C4D423BCDEAD3FF1B23D9CCF62DFCAC5366812B9FEBE29B5429DECB5D9D2A1A27F3A56993F6EB6658C15729E4347D7DA000,12.8,12.8,12.8,1
02BCDB9B125A1AABCEFDA46486985C4E8BEBBD7AF0355C2B1930A60B05802CC45FF48F5F79EFB9A4757344542F72BBB5F60BB38D398DD38F92C684F3C9715629,2.04,2.04,2.04,1
02C0FE4BC6EACA456EB94E8EC89C378ECB4360CE66DD1E874FE1EBC70165F8367113468FAC7D8BEC1FF66F85C973206F150E36422821EA9F491A9E2C10D9CE4A,4.385,4.385,4.385,1
02CBF6714CCEDD0E5D78D32A829441042C842240052D53D09498BFA089C5CFB5D0ECF41F8EEF5C6396208B613A94BF98CCF97C82B6AC7B293194A4AADFE6E9AC,6.978,12.652,10.006499999999999,4
02D02A54D22919A97E41AB469DDD0896FC203E1FF2319560E0B4B4A04BAF32954BDA0CC7857BA4DDF704B55DB0BD35B24ADA120DFEF730DAE749D484EB48DE42,2.34,14.072,8.3445,4
02D0CB653732F25219A09B8276BBB7685193FFE176BCE4CD419C10C8E7BD78D183425B820C8031FF07C2F330351DB35671E05F5B6A0E52151D19C79EB419FC12,8.733,13.755,11.104333333333335,3
02D3B340D4243D872C3A4172AA2DFC02C46BF68256671431491DD209A953F97F806A37EB10B535CB1F52376B92C9B8491471523BCDC5221E4725D36C9FD02E54,4.811,4.811,4.811,1
02D802CDC3204F7A01B4F1953F198B73E80B5E32FA62F6CF23FB98A56BA6F0F7F106B4A81606E9A12416503E501F7C47E7BF6C546E0B8E306BEB0DD6484929E4,3.433,4.53,3.9815,2
02D9F3E58873C9AF9070049753C2FFF63D89C3B2B5D76B7AB519196065E770254E8D4EADC6FC331312EE6FCCE789463B2B1C6CBE1BF0D6F875096A84FA971738,4.41,4.41,4.41,1
02DB996D5BB87692C86195F96C8503B55AE64FDC611A94D0649B595C94A941AE6455E6CCAA89977E11F9C34F86D97E8AF208095846EA5433B1B695B59EDF39A0,7.97,11.345,9.421333333333333,3
02DDAAD6329F014B4F61B84D9C272FF9F4E78B3BD65343174A5D9AC51709CD28B8DF5AB63782350A2222AB33E79CFD42764D79B1BDB2931618C8695FE655F00F,14.02,14.02,14.02,1
