IDHASH,MIN_CALIF_CEPRE,MAX_CALIF_CEPRE,PROM_CALIF_CEPRE,CANT_CEPRE
2B8F17596388356B294D55F13A624E843D620C8B494091F4A508AC142E8538145F5FBAEC4815220BA0FD48A5DACCF643E07777F9324F8AC8C5209BE832550DE6,11.627,11.627,11.627,1
2B8FB978607A04C93AF2E0C092DB4F2882F3AF5243400AF69B2154FF64695AD01AA47938F8C616CFFCF7DE6BC26CEE19F68A7A4C4C1D05388C70E2F85E73470F,11.108,13.325,12.2165,2
2B906AC47F7615E08093D937500C43357C5D8EDCCDD6B57B0249D6BF22EF2261F962D84FFB9D4B58BCA7FE07EEA592822EB6B78BAB93526807E66EF3AD49657E,2.34,8.078,5.209,2
2B90AA8C3821C551C45BDC0E2946E6D6AE4024E2DA27409244F3D5313FE259C1E450B4B70420AD3E69B3DB1D8050913BF15DA00B4B410C438447478D2D75E40B,13.857,13.857,13.857,1
2B97AEE0F7151889A7C49D5523CD410BBBB0B535487C938915696AAE8282091A4FE5260D38C08A919522CA69FAC9A5543FC130CA5E87DECAE288257A60E22907,10.635,10.635,10.635,1
2B98BC0ED1A2487BDBCA6B83D10D1E8DB11080AF892BCEE7FED76D7B2A7AB10A384BDBE47D473B5819408B686D55B07C6EBA2C6C362F702E995A864C680651EE,6.751,6.751,6.751,1
2BA204441713F4313E04059DB423253B8CDEC64D85E822398576FD3697D9D6B127D5943EAB2AD4C9927F5894AF33003898C3916269FCF58292AD8DE74C9F0483,4.64,5.88,5.26,2
2BA493FFB9AF17FE2BDA898C7E8F86CC6C0C7165487416E3C0D2CA2347D377D09F9779B21B1804866755045BEC52DC21930181E184BA86483C156BA5DA9107E0,4.75,5.019,4.8845,2
2BA523C0FD3286A99AD2F73C642E7117B78CFDC786131A303DB15898D8BA1AD2E240A59DBA2BD4714B989E840FC446A240A4E632C6B4D462F5B36B325ADC637C,0.999,0.999,0.999,1
2BB23CA34FD9F34CA2AD2509997DF104DB1A27130534328D21189B623C9A7BD248651AE75385D02FD136C6EA5F4239644AB025E7ECF21269E68769359AC14542,7.653,11.66,9.6565,2
2BB37F042752FB519AF587CE18CBD21369871875998FE613826F18C4A594C6C7821AF60F858EC47E0E3484C562CE6D77B18A847F0C93AD5C776AF22ED011A2C6,0.418,5.945,4.813,6
2BB3CA3640ABD0F224ECB1785DDAE1A6FB958D54204A4A473AE9E2A2D468A2FC43B5A3F411242907C547A017B72186253FB79891013E7B25892A08C4D89E5BC2,1.757,6.151,3.9539999999999997,2
2BB3E48846633439EB54C819ECC9CEE62B60431F9B2C0FB5788BD86F4087E3407D33C330C905F733BD48BA688E8DC9AE8CE9BDC8560DD618D109746797ECFF63,6.274,11.372,9.667,3
2BB84DE92FE7789B068C6F4D5A6926A01FD96B9C2154E4C4BA718B6B1AD45DB7B85FB9F9BD90E025DECAB9F9C3AB4CBC51605F74F6AB484ED837E9EC5931CF3E,2.472,2.472,2.472,1
2BC068F7736349192573366851A638A40838D3B4B69D7D46DFAC25192EF62290B7725FC67FBC33FBD1380F42D996F533AD08BDC93E8D58B8F1FBD4CE879C4487,2.877,2.877,2.877,1
2BC1E2A68FB6BB0588818F3C6ABAE5BD1CA70D5D7E48BA650887006AC38E08819B7AF4D99C7B6343AB0B78F17516CA6C8DE17025581D3C0F1CCB49F1EF810CC3,13.533,13.533,13.533,1
2BC2C21BD8A29C6E855DF0046B8D726D9D4469D6DE3CC8E6D0880E43B90173CC226217747164B355C8FABFCA489C12B209C738B944F2CCDC7495CAB73618D1A4,0.366,0.366,0.366,1
2BC3C0343D43D186060889D2EED722F64F8C51F8498702D180692957E52D550589EAB85652C65E733F10476EA8DC96B0F350E779AD81AEF773082D0676A1553F,3.076,13.232,9.529,3
2BD08FA8DD6BFF0A404507029CC315876BAA2BA5566140CE73D4A21B965BAFFD6C56B79C1C07A26597A7464B06C6A85C684B5A2BA213E62B86F90764AA1CA885,1.044,4.003,2.5235000000000003,2
2BD1552D71C721F1D3BB481265A2B0DEBBC8633E4E9C4B55D4E3BA780AF73228B1F4C5518D7E3B2BCD3B738E1234521CC4BF33039256E3174D24D66FE238CB34,9.73,11.87,10.8,2
2BDC5F3A2F5045FCE906FEC46DF493BF9BF0713C8DE14945733F403D311979DAE3D6FC4100D78EA023616B668B27123409B21D1EA2D8E026337276085A2129A2,4.909,6.901,5.749666666666666,3
2BDE0880BF19EFFFB6EC29FBF73BFCF42411090455B6FAE31D18DC45A70FE8E0B99C21A07434F3616157CC473D93E17C2D5D6EEE8641C67F9910D41470E8A0D3,1.598,3.462,2.5300000000000002,2
2BE1BDEA114AE08A7CC12EED698F7D0C447FDB238210963F0E942A34DD24EEE42FE9D15D20DA754B4F6F4FE0BE110D82FBB70218807B4BA35AD47055978C3D8E,0.908,0.908,0.908,1
2BE326E0D01D85E4378E847D72C0B7B8A0758AF8085DF01250479B2E2BFD4437DA88F6D3B249FC32A1261DE395E864B80C0A9453A6E8E4457CA9187F62B44480,3.981,8.964,6.4725,2
2BF572D5C91CF9DA7C43A7D8A68C0B2D45F9879D6207C0E32F7B5B9ED3148559B7540431E8DC564DE491C430AB9C3F9790A90772E2AEF752BDD2CDEADBD3EA30,8.478,10.646,9.562000000000001,2
2BF6298FB7C4F0707D4F7F2D8D6A2196FC661921B03670C9DFB04C5B232435AC2B995485E1DD7364316389AC727ABB74E069DFB7B383D05CDA0A3B79C65A1A3F,6.867,6.867,6.867,1
2BF6D8134DBC09BAC5DBD1E0531E9F11FBF380E8DD5C53A4F3861D962F26EB534BA4632790A007C5FBC51E800F0B7D78CE06D3FEF078E5A60F0E715D11501C9A,14.681,14.681,14.681,1
2BF6F7498AE519DB03420206A10D92370D7281F8BE87472B475FAF64D3FDE6193C45296B97E55EA3C51AD5471CD89A29677B1C4852BEB24011D84D53A8A260C8,5.291,5.291,5.291,1
2BFE916099396C148FA8DFEF5D25CB6A1A7F180ABC389F20979163A9DFEA90DDA969D6F73C4DDC3B145C4D83FC0F281CFFBC4FF1EBDB3904CB322DC4DB171153,1.736,5.386,3.8540000000000005,3
2C01F6D2A38486A55E3F9033CC809ACA85AAB0C3C1647CC7F98A1991BB9D2D9BB6B4530E6B84EACCA128C6561BC97DAB8E7FA00810576F8A831C82D6D97854DD,14.588,14.588,14.588,1
2C05282F996C62960EF7D73E00FF1312C43FDF38743DD440BDF3B8EB7C5CF7DAA5E3FE1880C0B15FA9A41C1F3F7781C055B4427C621BA82C5AED4043E4B198A1,11.842,11.842,11.842,1
2C0C53FE70540D2A27D00E2DCCAD54EF14462B487A897B3BD40A63C615B52DF33D62263E6113AA21576DEA5D82317FCDDDA33A69B3C6955E890E3E49D55A8933,1.069,1.069,1.069,1
2C0E924A4BBB927BB80F487B6ADEAF467EEF4CF3E95D31213640BA788653F8D73AC6F7CE468F92C94C63E4A253C327C552121EFE5027C97601B398271DC8EBE2,0.0,0.0,0.0,1
2C1022AE512ECEB19DBB30836CA533FB658FD1E7423F58F2F47F3AD45ADB2DC9C058A036FFBE12B38D199C0F383BAD15659C97719E995EF16E8A5D905E08F6D7,13.05,13.05,13.05,1
2C11C32423ACADD04C37F4804A401453399CA682C8C4388834DC204397507DA715111F28B2B03E986CDFD9F14A235F6D5EB3476B5B5EBEA6997412A281A8F9C1,12.576,12.576,12.576,1
2C14F3B2171CD04D1FBDEE01DF3A74CB26D0D36F5BD688D8F418B51D4AC48C3F9E32B1380F960577BB96783FDDD21B34E8F0237413CA403F44696968783CB915,4.547,5.654,5.1005,2
2C19997495194C0335FA056F43DA736B2DD15A3E08A26F1A5E7AF961EB24093BA7E164D3742A1B2F5B2D771853584C147DBA3C79345A81DE32E16ED026D3ABDA,2.511,4.716,3.6135,2
2C1AF63F7F65AB73B29F448D0F5D1BCA191F4653BD0D5680BB2FD29B8B9524257143E1E432A13538089992438583D8462CC56681C1163073E2E1EAA7FA25B785,11.781,11.781,11.781,1
2C20BE811071054D03A8F7E61FB38D935889A253DA8E2538F44A3C7A0414F5A545468ABBDE63997D1EA4EFCA74B13D47ACC37A70A34DAE1B43C286B9F9BA35E3,2.149,2.149,2.149,1
2C31A43DDA3204FC051EEC856E366793BE1C5221CB01BF102BA580D13298C6DC5E6480089F3F13B6EBC3963B098F4B6D033092B0B983C98DD0B6E9FE8ED062C7,1.868,4.212,2.877333333333333,3
2C3200C5062C6EF218E43D9BC475BF6994450390BF57A6CF6DEBF8791652364499D9524298C0ACA7AC3A4038FB159F61607E193658BAF8A6ECE8AA172434EA98,0.419,7.03,4.65,3
2C40A04938E871401B585906BC52CD559EDC79949CFD131597B3ECCB9B1D8DDD64B1B880159A73DC160CC45897FDC1B6B00D1CF7DF679A4CF2A1AD2978CB4E4B,15.907,15.907,15.907,1
2C40F9DB0092294D5E38204F219193152078BBE03B5AF8F33240AF08F421D8B98A4EE33C9196D209A757CF8A18BDA7D67D83ADA118C4272CD86194EDC671FC6F,11.784,12.691,12.2375,2
2C4154BC0C105D3709ED831CDBE1E1CDB63F4B475ECAA8CCEA6BA53AFAA3B3A479505E4C6C1BA26DFEDB8299E26DD26B753F7D8EAD36A90109DC407C24DE0733,1.499,1.499,1.499,1
2C422BAFA213809DF5F1862013D83C6AD7CA449DF6247B9A5614EB060C202FEE7FF43CED977B2A8294FBE2AD5F7A776A28762950BD837CCF3F6DF8953AF7B3DA,2.726,2.726,2.726,1
2C4748D24FBC5BEADAB3E967F181F55285C3B69A6F93D69BA2B6A7934C92CE0523040A90AFDB761E2C35494A3FF1F089CB9C2FBDCE4026DB4BCE85F70CBCBE1F,8.645,9.813,9.229,2
2C4806BB388C4E0E28C892E5ED21ED9201D498B00A20FFD51FE2853FA71AFBA5AC65AF454E2661C55321D24D2FCC1A763A694A023CAFCCD897222EF8D492BE3E,2.408,2.408,2.408,1
2C49EB57F5917B772DBBC8C6D745B6FD7A0E09F8AA79DC7B8E1D2A51BFD1B5DA5D28D1E21D2C8FA82C37A163C58B33A6B58E1593E522F0314CB1C6F536B19028,8.592,8.592,8.592,1
2C4B1FDEE90F09EAE833CEAB449CF69C40DB9679541A045D47EF545528F0B89A9399204D25D6FB01CED7749F0D73EECBB034012B1CA58B506C563ED44E9C8014,12.865,12.865,12.865,1
2C4EF52CBC8E5C05043913DB7D358BF8AD2BBA9D778B61FD41B7888187A4D2C017103CB81A93D6FFF5154483BC49E4B6C9772266FB2B26BAB73F3335338A7634,9.18,9.18,9.18,1
2C55BE2360946DDD2F0DDA04BEC3DC4C1EB4894FC227818C7D631A2CF1A4FDE2EC0800A7E51FE5B99FB24E7F32F62401CB6ADA454B69D70404BC5588523512F9,13.555,15.603,14.579,2
2C623372DF6C7926FDFF3E53CB241D959288D6B71FE8C6AE3D7EE985386324ABBC8FD3680BBF38C927F61BB2D6F17B8A83054AAA1974B8229F6966F778988C2B,0.677,0.677,0.677,1
2C64D7E73C64A6EA7CDC159EFB8AA0C60EFC5D90C9F0ECC84E91E3D7C84687E572F3A620480A97E949BF695B1750F45964B6D388CA1765ECFB7AF69D696F15DD,9.168,11.915,10.854666666666667,3
2C66684537963440788213B1307A74CA2081ACCCE315EB836CADD8DE5D027CCDDD9E57026EAFA88816EECDA55F3C90D35F829727B9972B6B64AC263C99ACCD37,2.762,6.52,5.074666666666666,3
2C677D7D3BF3922C26ACDDA13B4F11CD3C9825C6F8D02FBE314CB98D1D67BDA701762B9735BFA6D789C2B4910C26CBA36C64536D0CC113B9901401A64377C0E8,7.533,7.533,7.533,1
2C684FC0ECEEFFB6170AFD970F67129E8E77371C2F1E8E61C9CC0FF89089367A72472AF9C21FB2E68BB219722E61CAA8B22D9D4C80647829CF560D55732DF501,0.486,0.486,0.486,1
2C69EC505AFE2957E202FC95B5B909CEF71561F1CA50145DDEC03C6842D3B7436B7441BE29F0E75773BC241D855A592F9D14492E63FC5F43C6CA73EEC38AD5F2,0.122,0.122,0.122,1
2C6AE35F61B63CEEB00489373B9DC9CC5C22F347461EFC3060C38AF4227A664F9985DF6175FE892793739FC4E5C2362A8AF868585E5AD988B31BA5B9B7988466,10.976,10.976,10.976,1
2C6DC6BC1EDB802050C8686FB677AEB57FF8D5938DCF84C9378385CD1E91A9B4383014EE8624E7C0EAF1F2E1E2CB6B8FB131D3F2AE260A1465B3C27AC495D665,13.521,13.521,13.521,1
2C7064B7F0932DC8FA0008687C46AAC9D0E2A2278D47B2CD5D68A0DB42468AE55A800236D42A5C2D1E4E7B49AB8A63D0045B3BDDF31F5DA1F77A1D79C8027B43,10.552,14.497,12.697333333333333,3
2C71479AFA848835A8D07A95088F678E8D22D8D35119C3E5456B7B0C10904CD5B2653617023B67771F2186827BFE6A61098778957CE08D74DADB0A1304457A26,1.705,4.793,3.249,2
2C800A2FF73C8EAFABB7BF883734A1881706B455793A4B828574179814FCD97386DC66518FA685C36BC92F248A133C2EC793C017BDC0F08639687105FBA911CE,9.179,9.179,9.179,1
2C816BEFD20CAE4B3216260D345D8DC3DFFD982A0DC96E9FA3E8AF97F9470207C3031BB2E5D7291510ED6B4A9D7B214D9372F7912C0B319FB206730D8B64DB37,0.202,0.202,0.202,1
2C838D430F461588A765295C269430048C5D9C8F074973C332977AC3A5096A362F5AD488406299A802B9D4453632DAC027F3717DEBC7A5C56CE45F9783B1D8D5,0.0,3.146,1.573,2
2C84B51BFECDE5F4CC2B01B6E071E14A98E08B9DC3A744D460D407CC6D8EFAEAB5633D4C5B970AB6522CE3378C0801B9CD990D1CD49EAEFCD901316A584FBA3F,15.109,15.109,15.109,1
2C85118887049BB257D87ADC5721CF8E7F68CB3810E4A30D75A8C22C44FCA6FD88A9412F7794A75339034A0952C861F48705993AA6792244005913D1A48A1371,16.099,16.099,16.099,1
2C86FA6EDEC42DC08F690730FE3AB42533DC2B8728B2B65071C13C0443E0F94FA68E86676323B859123F19D656D810E1541B6A98FB041E19725F9B527BE2C23F,9.038,9.921,9.4795,2
2C8CEAE1C1E4B39B8458D08DAA945D49443B6BFED1528403F94E36227B34DB38D76700E7A63941FB33ACBE0A13A558FA9CCABB195DC02BF45C999DC05E1C09CF,15.189,15.189,15.189,1
2C91FD5DB35EA8D84C34E265726CB0B05FE11B28DEB7EC856A8B4162CCB71EBC0234895170F585740F4C1253D02EBF14FE98E1A5E530C2B87B7EFA03E3A829BC,1.507,1.507,1.507,1
2C968C7223D388F9DF2A9299DB065550036D6A4D3F79BD854F35D733E13FE03FF64333BD077FB5521BB7524D390D8065307734591464655DF7871506D35BC9E8,15.193,15.193,15.193,1
2C9D38F6037E8B1CE386120D62068EEC50549BEA6F3590D2BD94FCE0CC08DC13B39267788456A1ACF6A9385FE4B5DB78F146BDFDE5B070CDE712FB5C12EC0C6B,4.572,5.801,5.1865000000000006,2
2C9DB5012BCAEE6512ACF3DD6C22EE0329B15E762450FD4B8CCA7B055DEF42EF999665C18F6316637132D0621DC4E4F4F1EBFDD42B5A4DBECD2417F3286F95D9,8.562,13.977,11.579,4
2C9DD563BD75DB76860E035D2954859F5FD30C96B9B58CF3BA72BB2967E748D5181881E54F378718B4F4447319494AB86263D283F7E2BD2607FE2F5C8C1A6E9E,5.084,5.084,5.084,1
2CA2B0EFA6CB1A04C18CB4B4BC5630275C65AE4577E9B254B33F5628FEB8CD40E4F97618082BA94218DC93FE25DB906799665CC6E14E4763D1AC74FBEB9E910B,3.547,3.547,3.547,1
2CA2BAC9FAAAF451818E97113D9FBD5B9817135575D23A0C454BFA55A369D39588A6A793451E63233E84CB09B60B9879CB1AE84264F019D65C1D5A62E9EE078D,10.912,13.471,12.191500000000001,2
2CA5BF9DC25DE743821448142831C84115893A85706CAF3ACAA40715ED31AFB4684F6B865063B6CA71A6F5AC6C8ECB664E9202187836685179C6473A5C96467B,0.509,0.509,0.509,1
2CAA52AAE25D7EEDB4C7AF5542E0E30FF2DD70D2FE3C2AB75006A59DD7F88A7A53490276F2D44E7173980DCCB794A415C5903576E639D4C3248F3C012E642D7F,3.526,3.526,3.526,1
2CB8A81A35A44974B1B92BDE6BA579B6BC96E4F97B1C0E7682354AC9FB63A84D0EA9922179F4003D1C7407D571CC75042438D457E713954F6A615B719785D9A8,2.472,7.637,4.555666666666666,3
2CB8FEFFF299F3C9C14FA2A9C2B29B80E3C4F4E417D3032D6FA10EA1235FE1DAF7AF1E614D7E8EC37C9C99F5C7AF79B32899ADB03133507E2B44BC11A0C9F8EA,1.677,1.677,1.677,1
2CB927ECE450658BEFFAE289075C709026B48529DC87AEFBDD40170DE5E9E9976EF356156295771E39C289E24FD2E12166BEAF40942242E4B8C440CD488AEF12,2.153,2.153,2.153,1
2CBA68F94DA7254BCF14CA86179A49F5989382A20BADA150B0C40FD63A4FD11091F58BA95C2430C0878C52601F38308E8C795C76C5D6C1ED79DCC0D1C674A403,4.072,4.072,4.072,1
2CBC4E91AE36F789556F10F63BC3D6BC579BA73D7191619023910702FF84ECD51D7E160220CE6F63F5957A307C19C948E0835E5672140C776E2ABBB951605D61,14.066,14.424,14.292,3
2CC85BFEE8A5B49F0927F97A60BEE64C543217585C18A859B8FEC4B96F48D46184F2A89EEC3E8B3B1941A6FD106679E1D233F81C6B1FA9ECF3B7C70D133E895E,15.116,15.116,15.116,1
2CC8B46571D7BE07A0848A028D99B56681F5FE7E0D0C504CC6AD12CFD527C16DB155A3B1E036EAEC82F2CD9F85AB6090353DF2D65F7A9F52367280EAB1BB748A,14.56,15.026,14.749666666666668,3
2CCB358F807E37D501C1189B4D938ABB8B7ABF0F91F2262390F050801C47B7971A405FF90CF0B9BB4D5921F2A22F8C326F67953ED634CB3EE022711146F97BAF,11.39,12.068,11.729,2
2CCB67F443D8DC35C4E8D400B5167B0F027393C52EFDD5754348E1379151692360F150B53A142BB285956C6EF17513D592B302417EEBBAADF84AEFA5133B6778,12.682,12.682,12.682,1
2CCEC7959F245542E29782DF9FEC5C95FCCA6A42EB5203D81F01B73EBED991E6BCFE267C9B53285B8A80731ECDB31341C7BA67A004B2D825841B4C16D11368FC,13.917,13.917,13.917,1
2CD84E1287A37E05848234803DA2576F6A4D47CF269168D7577CCFD1C106FC5742AE556BEB843A2D1C889D8535262BEC84EFACA97CF85E8B2E06C7BEC39CDE18,0.313,0.313,0.313,1
2CDBF6E1466FACAA2B7628C5FFFD9A84DD3D74A31CA4272467CB6C482B0FF6C772ED5CED6610D2E36BBFB79E860F34E703753A6E796C43C412B77E4E79937CDD,4.423,4.423,4.423,1
2CDD2B1D1DF5125AB964602BF2D9CDDFE2288F1447D6EE23C468E31399C92E6475FE9C0B3C303AAFD8A48302873AC9B65C76C31CDA41949EB4E66B9E7ED47077,11.57,14.185,12.7865,4
2CE10C038C941E401F9F26DF97879E5DC61DE3A08C83A10F2DF43568C3F981D1CFC2C8D4A9C72C6577E87EEB5D4F2A4EEE0252F21848DC75D8536E2AAF357156,1.983,1.983,1.983,1
2CE7895C5899176BF23BE305B3244FB667F72810C31013EA8BDEE84B9D3C3771FC6084A0A219651EE44D03ED1EA5104A7BC4F15EFBE0DCBF4D649AF78CFF96F2,2.992,2.992,2.992,1
2CE793E073A0102B639B75D33D8A789347B2A99F2ED0FE21C28CBB5B6E8DB293CCF75C1F7445ECE2F2CD6BCF09934490CF14784655B7CAD4D898F04FDAF1D936,0.129,0.129,0.129,1
2CE8E6D5F9414B3D0A85BF6A2DAB08ED7E9209617660D3EB2512ADF1537C3C0117A512D7666586F535853F9AC32F32F9C8AA951B8F5607268280D52CB6858ED0,0.971,0.971,0.971,1
2CEC1597F1693BADF27F263F891C23489942F1B3E867D4FD62D232025E7F2A79DBE67F2627581AF0E0835A96E098B4FC2679BFE8A9CDE7008BFA4805220C4F77,9.224,16.351,13.232666666666667,3
2CECB65D5D5CD59F5A2390C627200370CF8D2993C1F1AC52C62815C43C4AF6D9B44D6F343E59778A4A4C88C876E9A306E5E448569F10EFD4D8229965FE83A029,4.429,4.779,4.604,2
2CF2FE74E19236C98D4F10A2395FA44EFC14B34EA34E5F209507390C4C38F4C53A711667B3D5419541E649309D6EB933E175605D0160C011AFD611EDC3C50BF3,8.252,8.252,8.252,1
2CF5A3B6B3A362F174CF9EB9F175FE7A8278A79FC50D482E2F309AE2811F09E097814BEAAF3E7309B573277108360B56AF5069B392E7EF0F69D2DE40DCDD1193,0.886,0.886,0.886,1
2CFB2AB056F658DA5476B080C8DF3BD4AB25E273750A65EFAE7CFA150BB9E03366ED03413099D29BE7723E96986FDBC2098B706871321AE93B942EEE28133D2F,12.658,15.398,13.8322,5
2D03EFC72ECAAE8195963D82C40FE52E1748302D13688BCB05B551262CB65AC508C0649198A5D0D8B582890FE80A4047575DB95173C05544FC506784171C8292,0.0,0.329,0.1645,2
2D03FAE5E63318021E1E29F32D5A1AE090D580AE76ADBDF0E464341C81E149E5B8846315ECBEB65CBA96D67A98DE472788EB801226E75BB4C6EB0770F0661870,10.354,13.001,11.677499999999998,2
2D079B8EE909EDDA1BD7AE9DBA1AF0F5A60B1783969FCD68EC445AAF3553C4F07BBCB4803C2453B616734C7A9ECC9FA053246B90A06618EFB0BDB73D54468FD6,5.239,6.341,5.79,2
2D1037DAF9B60F61701EA7E05C03EF52371DBB87BCD2EB339DC19CA5C1FE4CB5700A0165F15ED6C031E86C4A266FEED669643BE473068C8A6D133976CB80B3C6,1.471,2.944,2.2075,2
2D138EC00F9F5843E963D785BE4B24F73F914A62302C92612A749E9BAEC399FB5AFEEDF76AB5ACE6F4C101A11DAFD43A9074041602CC7E65F9D37CB1C5674655,11.691,11.691,11.691,1
2D14A21D848A97BFAEF31FD180A262B74BDFED47A836EC11A64F0C9FF875B0AD814CF442946DB7BBC6DF7A7167F08FE90EC23302B1A196083F5706CA89904392,7.729,7.78,7.7545,2
2D173E396F6A6A71F7C638AF3E26B78BFBA608BADC1C52E87D5F4AD4A0D852844C5B3966C6372212741A00F48EB24DE89ABEC3FEB654D1BA1AEBD7695BAA44BE,1.763,3.004,2.3834999999999997,2
2D18CE946A2B30BD174C54D02F94EB84B9FF25CE4DA3686D89E67CADF5FCA19BF081FF3D95D09DB8F62F27F5D44BFD87BFBDAB0FAB536265CB3C0434ACBA58C3,0.912,0.912,0.912,1
2D1F9480C8C528C2166467B760C25CC6115ECB27F983D6AD1F698C0E0FADD6CCDE829AE7C5D7BA2AE5A282BA17B2578062F661266A3B4D031ADDF81D112E9FF8,0.0,0.0,0.0,1
2D20C1119FCE635F46F7E2D228CD2BE6C93F99678C1694A86732EEB047E2AC31C3295785383646C99C5BCC5D49EF63B7A364EFC8D97BAE3CD309FE3E33E1A0FC,1.482,1.482,1.482,1
2D26C1D5FEBB49152066FDEAD973C80301DCCD37DEB2F3B647770F00854DDCD9456AB51A3CBD5A7B613075DFEFFD071A57CB8EE7F9C868959DAC8F50CBF7F69E,10.113,10.113,10.113,1
2D28A0E8F67276510FC39A2A796798A820E5A5870249E7BE9BAFCD7D25F60734E544475ABBD6052BFCEF0BAC667C3BD89A43D6918332EED426A07E12A274E760,10.0,10.0,10.0,1
2D2AF897236959B3CC17AE42C875C71D1CF233F2742B287251A97E11EDA7304A0BA36FD4784CC4D72B312B0E2A84137A84B335A791073D1DCA42A3E079A55BB5,9.945,13.015,11.48,2
2D34476D24E37D852810CCAEC58CE27807D4E15FA747054BE223CCBDC37AF5916A695261E617168EA18C5C25E2D05277E894E887FF481EE17A8F5507B1FBD11F,1.185,1.185,1.185,1
2D3569699EF5C6E00797B608C71E4FCCA1B6E9D7E5E23FC8B51AB9C6A8E870A6191165A4D2099E4235F96E3CE0FA165C5017139216FFC20220DFAD4D9D3836DC,0.596,1.158,0.877,2
2D37E2224B65FBFF238973264B1B6EC86B4DAE1E084CA457ECF8FA112314D9EF5308861A0F79BBC4465C00F4F53A79A601228380D4624B8C5815DA3A2781FBC8,5.813,13.973,10.348999999999998,3
2D40366197733174ADFC9C961BDDACFFC3CCBFA31B5DECAAC269115E2C75D945BA3E71F380ADC244865AB75AC17B5B3D00F867D1E2F1E3F920976A7C754CF104,8.385,8.777,8.533,3
2D41D2D6B6A3BEC2C7FA70E3203C9BBC0560E977A400435251A07EF371C8FB4A089C0493F0F0676A1A7FB8ED894978566EE86B1CECB84F318E89D4CAC6C57FA9,0.0,0.0,0.0,1
2D42891BE64D4E55C6056F111EB0127157C04CEFEE4F8AE2A31526F22CAD0AF45A6A4388D68D7ABE7A2DD67AC866EFB787D6DE1106739546EED48FB5B839F395,0.642,9.952,5.297,2
2D4864B82A9C49D502399182A2A152A6CD33DE2A6580219540E7A5B325762D5751AB309431A7A12473CCFE8F2D2A831D2798FB824EDA635DAEF5C23957CAF197,0.304,0.304,0.304,1
2D4D772F0221073E2E13DD408F7999EFD4F1D089D8DD406591B9C5D3CBE479FF214AF2F732F6ABAD0B2F5EF3145622783EDF7F24786EE73F2B1540B01620C579,0.0,0.0,0.0,1
2D53A638FBBDB7CCD7E8125BB8E608FBC87BE8F8BAF55AC9FDCD931C7CBC2508C6DF826D1CE362A57E2BFD49CD93FE212E64384BB6C082354B4B6C491B5F1BFA,13.424,13.424,13.424,1
2D5741FD51BC44A14B858DA0B00926660FF1088D2D97446CD2A5FD0743A7067D68E4388CCAD917C2045BD5F15509884C5FB10D904134E588E23A271CA837A358,2.349,2.349,2.349,1
2D60776AC018EDA9219141077A77A8E9D087C72A3B2F03D1F64AD086237A8E4CD309C409C994C43E7E44C793E58E2E761B33B7C94F70E10B95B388D727660535,13.769,13.769,13.769,1
2D622485232AD0D6841E5B3A40DAABF68B4AABD00CE06DE350FED5F26A42B67B979B592810DB8050EA68EA3F4EE1C0A41B61791FD6AFDC4EEA096FB63017D568,2.422,2.422,2.422,1
2D68AEA7C614B5E96B9518FD43445084B31F894AE291BB369CAFACD69B44DA2825780566C6F3BF6ED7C24F96E2E27F5AB414E60200507E9DE4269E4446D59B78,12.605,12.605,12.605,1
2D69BCA75DF68D7D71FC77EFB6A06667567A1ED1BA2F6060DE3F4E9147AABC4B66EE11542228E15418F2321E3011C527D34BBF669BF7F37A7BCB3F274EC50509,9.209,9.209,9.209,1
2D6C5E2083A0340FB5E9773DDA1A304851004DF2D7F673FFDDB325817A829E9DEC2B9D47CEFDC9DC6F9626174799DCD269F1DB79242382E05B8E34F9A9A8D59A,0.464,0.464,0.464,1
2D7C5A959B90D843F9FA3ACCC99F3FBFCBDEF2748D3261FF69ABC6D7086DA31B116802EB1C10B5E12BA60B5DCCFCB00B94ABEB28DE3B92874FC52509451BAA75,1.09,1.09,1.09,1
2D847696DCE5429EBDF212DC4158720278BC9EDFD9866218C3D6EDC0F1EE715649108091D03F3DF608346150334A4F0C41A64DDFC5F111DCBB328F41A1D695C7,0.0,6.743,3.3715,2
2D854F15BD510C9E0BC1A5276EEDDEA380A0E8282CDF97452830736DEF89E93B964761A38F410194C6A668F90D03B09CE524A065D86B2915BD3837F6430DD5DD,0.0,0.0,0.0,1
2D8B51B72A77136F7076FFCC4D7E94EC120980D8EAD5278F392422CB4C3283CE435A558DADBA11F8B8C583E806FB8F8D2B18B8FC6C769B5D88648D53DE4AEBE5,6.043,6.043,6.043,1
2D8B7C342995D27F877B8F190661033E98E6A367AA087AC72A006F133449600E88F8FD7D7B5F074B2854E456200E7A616D80E6B681150EAC5498AF2F389B9C3A,1.689,1.689,1.689,1
2D98366F929895996FCA8DE560FA4934904CD9DF0BB01FFA6F145C42767E547F334572A25D1599B1A9A119FF65E4AE312769EE339BE7EAE734D50E9E89C73C6F,8.002,12.017,9.60825,4
2D995E6B897AA6CD606B6F928703CB14ED39EADE58326304713B6F8D2BCB065D1EBA2A344C61A7574014C9D7D8C393DBF09EC92A59AD3E890C73A9545335D15B,0.0,3.369,1.6010000000000002,3
